player_name,time,lat,lon,speed,heart_rate,hacc,hdop,signal_quality,num_satellites,inst_acc_impulse,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.5,58.77549117,5.63286883,0.0,0,7,25,340,17,0.0,0.1390625,1.00246710526316,0.68828125,0.02001953125,0.086181640625,-0.029052734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.5,58.77549117,5.63286883,0.0,0,7,25,340,17,0.0,0.17265625,0.977796052631579,0.63671875,0.025634765625,0.082763671875,-0.03515625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.5,58.77549117,5.63286883,0.0,0,7,25,340,17,0.0,0.20859375,0.980263157894737,0.56875,0.013427734375,0.0791015625,-0.037841796875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.5,58.77549117,5.63286883,0.0,0,7,25,340,17,0.0,0.23125,0.963815789473684,0.53671875,0.001953125,0.07177734375,-0.038330078125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.5,58.77549117,5.63286883,0.0,0,7,25,340,17,0.0,0.2265625,0.909539473684211,0.51875,0.000244140625,0.06396484375,-0.0390625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.203125,0.842105263157895,0.48671875,-0.00146484375,0.059326171875,-0.0390625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.18203125,0.796875,0.45,-0.00927734375,0.056640625,-0.0380859375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.171875,0.784539473684211,0.421875,-0.01708984375,0.05517578125,-0.036865234375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.16171875,0.78125,0.4,-0.02001953125,0.058837890625,-0.03515625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.1546875,0.771381578947368,0.384375,-0.019775390625,0.064453125,-0.033935546875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.1515625,0.763157894736842,0.36875,-0.018310546875,0.064697265625,-0.033447265625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.1421875,0.763980263157895,0.353125,-0.017333984375,0.064697265625,-0.033935546875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.1296875,0.769736842105263,0.34140625,-0.01513671875,0.067138671875,-0.03662109375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.1171875,0.779605263157895,0.3296875,-0.011474609375,0.0712890625,-0.041015625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:03.6,58.775487,5.63286,0.0,0,7,25,340,17,0.0,0.10390625,0.795230263157895,0.3171875,-0.006591796875,0.07763671875,-0.044677734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.096875,0.816611842105263,0.3046875,0.000244140625,0.081787109375,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.09921875,0.835526315789474,0.29140625,0.007080078125,0.081298828125,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1109375,0.856907894736842,0.2875,0.010009765625,0.08154296875,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1296875,0.883223684210526,0.3046875,0.013671875,0.0830078125,-0.0458984375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.14921875,0.899671052631579,0.31953125,0.020751953125,0.0830078125,-0.044677734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1515625,0.763157894736842,0.36875,-0.018310546875,0.064697265625,-0.033447265625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1421875,0.763980263157895,0.353125,-0.017333984375,0.064697265625,-0.033935546875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1296875,0.769736842105263,0.34140625,-0.01513671875,0.067138671875,-0.03662109375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.1171875,0.779605263157895,0.3296875,-0.011474609375,0.0712890625,-0.041015625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.2,58.77550167,5.632926,0.0,82,7,25,0,0,0.0,0.10390625,0.795230263157895,0.3171875,-0.006591796875,0.07763671875,-0.044677734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.096875,0.816611842105263,0.3046875,0.000244140625,0.081787109375,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.09921875,0.835526315789474,0.29140625,0.007080078125,0.081298828125,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.1109375,0.856907894736842,0.2875,0.010009765625,0.08154296875,-0.045654296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.1296875,0.883223684210526,0.3046875,0.013671875,0.0830078125,-0.0458984375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.14921875,0.899671052631579,0.31953125,0.020751953125,0.0830078125,-0.044677734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.15,0.903782894736842,0.3140625,0.03125,0.081298828125,-0.04248046875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.15390625,0.888157894736842,0.296875,0.039794921875,0.086181640625,-0.0419921875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.1671875,0.873355263157895,0.2828125,0.043701171875,0.09619140625,-0.041015625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.19375,0.878289473684211,0.290625,0.044189453125,0.099609375,-0.037109375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.3,58.7755015,5.6329285,0.0,82,7,25,340,17,0.0,0.2484375,0.911184210526316,0.3125,0.037353515625,0.095458984375,-0.0302734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.2890625,0.967105263157895,0.340625,0.024169921875,0.0888671875,-0.02197265625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.31875,1.00164473684211,0.3828125,0.017578125,0.085205078125,-0.014404296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.33046875,0.999177631578947,0.41875,0.025390625,0.085693359375,-0.009765625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.3140625,0.989309210526316,0.42265625,0.03759765625,0.092041015625,-0.01123046875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.29921875,1.00082236842105,0.4109375,0.0380859375,0.1064453125,-0.015380859375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.2765625,1.0625,0.41875,0.027587890625,0.11279296875,-0.01953125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.24375,1.17105263157895,0.45546875,0.01611328125,0.1103515625,-0.0234375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.22734375,1.28453947368421,0.4875,0.0126953125,0.107177734375,-0.0322265625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.23125,1.34621710526316,0.49296875,0.017822265625,0.1064453125,-0.04296875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.4,58.775502,5.63293017,0.0,82,7,25,340,17,0.0,0.2796875,1.3125,0.496875,0.021728515625,0.100830078125,-0.05517578125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.3515625,1.21628289473684,0.51171875,0.015380859375,0.08642578125,-0.0693359375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.41640625,1.12664473684211,0.528125,-0.000732421875,0.076904296875,-0.08203125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.4703125,1.09292763157895,0.55625,-0.027099609375,0.076904296875,-0.087646484375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.465625,1.18585526315789,0.603125,-0.05908203125,0.081787109375,-0.085693359375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.41171875,1.41611842105263,0.609375,-0.079833984375,0.09423828125,-0.08203125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.321875,1.59786184210526,0.66484375,-0.08837890625,0.09912109375,-0.07421875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.18203125,1.46546052631579,0.8234375,-0.0751953125,0.093017578125,-0.066650390625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.090625,1.16200657894737,0.83125,-0.028564453125,0.089599609375,-0.07861328125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.075,1.02220394736842,0.675,-0.01708984375,0.089599609375,-0.097412109375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.5,58.77550267,5.632933,0.0,82,7,25,340,17,0.0,0.08046875,1.00246710526316,0.634375,-0.052490234375,0.1005859375,-0.106201171875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.078125,0.986842105263158,0.70625,-0.06396484375,0.097412109375,-0.10400390625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.0359375,1.01809210526316,0.70625,-0.04931640625,0.08544921875,-0.103271484375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.0171875,1.10608552631579,0.65546875,-0.040771484375,0.08251953125,-0.10595703125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.053125,1.18421052631579,0.64765625,-0.033447265625,0.07958984375,-0.1064453125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.1046875,1.18092105263158,0.66484375,-0.0166015625,0.06689453125,-0.099853515625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.15390625,1.08717105263158,0.6421875,0.0087890625,0.0576171875,-0.089599609375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.178125,0.978618421052632,0.59765625,0.024169921875,0.05810546875,-0.0791015625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.18515625,0.922697368421053,0.5734375,0.02294921875,0.06396484375,-0.0703125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.1859375,0.938322368421053,0.559375,0.01513671875,0.072265625,-0.0595703125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.6,58.775503,5.632934,0.0,82,7,25,340,17,0.0,0.1625,0.988486842105263,0.55234375,0.009033203125,0.077880859375,-0.046630859375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.1375,0.993421052631579,0.53671875,0.009521484375,0.08203125,-0.0341796875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.1109375,0.939967105263158,0.5015625,0.014404296875,0.087158203125,-0.02490234375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.08359375,0.865953947368421,0.4546875,0.013916015625,0.09375,-0.01953125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.075,0.809210526315789,0.41484375,0.00634765625,0.10302734375,-0.017578125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.07265625,0.799342105263158,0.39140625,-0.00244140625,0.107666015625,-0.017822265625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.090625,0.820723684210526,0.378125,-0.009765625,0.10302734375,-0.016845703125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.11953125,0.857730263157895,0.3734375,-0.013671875,0.095947265625,-0.012939453125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.13203125,0.896381578947368,0.3640625,-0.010498046875,0.089111328125,-0.006103515625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.134375,0.920230263157895,0.34140625,-0.004150390625,0.08447265625,0.0
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.7,58.775503,5.63293633,0.0,82,7,25,340,17,0.0,0.1265625,0.927631578947368,0.321875,0.00390625,0.078125,0.005615234375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.11640625,0.922697368421053,0.3109375,0.011474609375,0.069091796875,0.01025390625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.1140625,0.916118421052632,0.3046875,0.016845703125,0.062744140625,0.01513671875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.128125,0.904605263157895,0.3046875,0.021728515625,0.05859375,0.01953125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.1515625,0.886513157894737,0.30625,0.02392578125,0.050048828125,0.0244140625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.16640625,0.875,0.3109375,0.024658203125,0.041015625,0.027099609375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.159375,0.875,0.31484375,0.029541015625,0.03564453125,0.0283203125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.1390625,0.876644736842105,0.303125,0.034423828125,0.036376953125,0.02734375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.11796875,0.878289473684211,0.2875,0.032958984375,0.036865234375,0.02490234375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.09453125,0.879111842105263,0.284375,0.027587890625,0.035400390625,0.020263671875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.8,58.775503,5.63293767,0.0,82,7,25,340,17,0.0,0.06796875,0.882401315789474,0.290625,0.02685546875,0.039794921875,0.016357421875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.053125,0.898848684210526,0.290625,0.027587890625,0.048095703125,0.01318359375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.05859375,0.9375,0.28125,0.0244140625,0.049072265625,0.009765625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.0703125,0.973684210526316,0.2734375,0.018310546875,0.044189453125,0.00634765625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.07890625,0.960526315789474,0.29375,0.013427734375,0.0400390625,0.00244140625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.084375,0.914473684210526,0.33515625,0.013427734375,0.03271484375,0.000732421875
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.0765625,0.907894736842105,0.3515625,0.010009765625,0.023193359375,0.0009765625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.065625,0.985197368421053,0.33828125,-0.0009765625,0.017822265625,0.001708984375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.078125,1.12335526315789,0.32421875,-0.016357421875,0.014892578125,0.0048828125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.115625,1.26809210526316,0.3421875,-0.029541015625,0.01416015625,0.015380859375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:05.9,58.77550283,5.632942,0.0,82,7,25,340,17,0.0,0.15546875,1.37171052631579,0.3890625,-0.029296875,0.010498046875,0.02880859375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:06.0,58.77550267,5.63293217,0.0,82,7,25,340,17,0.0,0.16796875,1.41365131578947,0.42265625,-0.01171875,0.008544921875,0.041259765625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:06.0,58.77550267,5.63293217,0.0,82,7,25,340,17,0.0,0.1328125,1.37993421052632,0.43359375,0.006591796875,0.01220703125,0.053955078125
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:06.0,58.77550267,5.63293217,0.0,82,7,25,340,17,0.0,0.04765625,1.28618421052632,0.440625,0.0107421875,0.01806640625,0.064208984375
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:06.0,58.77550267,5.63293217,0.0,82,7,25,340,17,0.0,-0.059375,1.21134868421053,0.475,0.004150390625,0.03173828125,0.070556640625
TeamB-afc13e53-2c77-48cb-8a78-743663bbb84f,11:56:06.0,58.77550267,5.63293217,0.0,82,7,25,340,17,0.0,-0.13515625,1.27549342105263,0.528125,-0.011474609375,0.055419921875,0.0732421875
